PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
SWE,1,f,15,5,O,1,7,1760,31,O,81750,.,.,.,1
SWE,1,f,20,5,O,1,7,1760,31,O,83386,.,.,.,1
SWE,1,f,25,5,O,1,7,1760,31,O,80458,.,.,.,1
SWE,1,f,30,5,O,1,7,1760,31,O,74645,.,.,.,1
SWE,1,f,35,5,O,1,7,1760,31,O,65475,.,.,.,1
SWE,1,f,40,5,O,1,7,1760,31,O,57281,.,.,.,1
SWE,1,f,45,5,O,1,7,1760,31,O,49398,.,.,.,1
SWE,1,f,50,5,O,1,7,1760,31,O,43008,.,.,.,1
SWE,1,f,55,5,O,1,7,1760,31,O,38109,.,.,.,1
SWE,1,f,60,5,O,1,7,1760,31,O,34913,.,.,.,1
SWE,1,f,65,5,O,1,7,1760,31,O,25911,.,.,.,1
SWE,1,f,70,5,O,1,7,1760,31,O,21057,.,.,.,1
SWE,1,f,75,5,O,1,7,1760,31,O,11547,.,.,.,1
SWE,1,f,80,5,O,1,7,1760,31,O,5724,.,.,.,1
SWE,1,f,85,5,O,1,7,1760,31,O,2091,.,.,.,1
SWE,1,f,90,+,O,1,7,1760,31,O,782,.,.,.,1
SWE,1,m,0,1,O,1,7,1760,31,O,27640,.,.,.,1
SWE,1,m,1,2,O,1,7,1760,31,O,49576,.,.,.,1
SWE,1,m,3,2,O,1,7,1760,31,O,51078,.,.,.,1
SWE,1,m,5,5,O,1,7,1760,31,O,101552,.,.,.,1
SWE,1,m,10,5,O,1,7,1760,31,O,95388,.,.,.,1
SWE,1,m,15,5,O,1,7,1760,31,O,76955,.,.,.,1
SWE,1,m,20,5,O,1,7,1760,31,O,70335,.,.,.,1
SWE,1,m,25,5,O,1,7,1760,31,O,66646,.,.,.,1
SWE,1,m,30,5,O,1,7,1760,31,O,65071,.,.,.,1
SWE,1,m,35,5,O,1,7,1760,31,O,57677,.,.,.,1
SWE,1,m,40,5,O,1,7,1760,31,O,50444,.,.,.,1
SWE,1,m,45,5,O,1,7,1760,31,O,42379,.,.,.,1
SWE,1,m,50,5,O,1,7,1760,31,O,35869,.,.,.,1
SWE,1,m,55,5,O,1,7,1760,31,O,30395,.,.,.,1
SWE,1,m,60,5,O,1,7,1760,31,O,25596,.,.,.,1
SWE,1,m,65,5,O,1,7,1760,31,O,17837,.,.,.,1
SWE,1,m,70,5,O,1,7,1760,31,O,13242,.,.,.,1
SWE,1,m,75,5,O,1,7,1760,31,O,7339,.,.,.,1
SWE,1,m,80,5,O,1,7,1760,31,O,3426,.,.,.,1
SWE,1,m,85,5,O,1,7,1760,31,O,1110,.,.,.,1
SWE,1,m,90,+,O,1,7,1760,31,O,370,.,.,.,1
SWE,1,f,0,1,O,1,7,1761,31,O,27751,.,.,.,1
SWE,1,f,1,2,O,1,7,1761,31,O,52175,.,.,.,1
SWE,1,f,3,2,O,1,7,1761,31,O,50591,.,.,.,1
SWE,1,f,5,5,O,1,7,1761,31,O,95809,.,.,.,1
SWE,1,f,10,5,O,1,7,1761,31,O,96559,.,.,.,1
SWE,1,f,15,5,O,1,7,1761,31,O,83188,.,.,.,1
SWE,1,f,20,5,O,1,7,1761,31,O,83541,.,.,.,1
SWE,1,f,25,5,O,1,7,1761,31,O,81009,.,.,.,1
SWE,1,f,30,5,O,1,7,1761,31,O,75220,.,.,.,1
SWE,1,f,35,5,O,1,7,1761,31,O,66200,.,.,.,1
SWE,1,f,40,5,O,1,7,1761,31,O,58860,.,.,.,1
SWE,1,f,45,5,O,1,7,1761,31,O,50014,.,.,.,1
SWE,1,f,50,5,O,1,7,1761,31,O,43993,.,.,.,1
SWE,1,f,55,5,O,1,7,1761,31,O,38050,.,.,.,1
SWE,1,f,60,5,O,1,7,1761,31,O,35694,.,.,.,1
SWE,1,f,65,5,O,1,7,1761,31,O,25263,.,.,.,1
SWE,1,f,70,5,O,1,7,1761,31,O,20954,.,.,.,1
SWE,1,f,75,5,O,1,7,1761,31,O,11525,.,.,.,1
SWE,1,f,80,5,O,1,7,1761,31,O,5830,.,.,.,1
SWE,1,f,85,5,O,1,7,1761,31,O,2111,.,.,.,1
SWE,1,f,90,+,O,1,7,1761,31,O,786,.,.,.,1
SWE,1,m,0,1,O,1,7,1761,31,O,28196,.,.,.,1
SWE,1,m,1,2,O,1,7,1761,31,O,51319,.,.,.,1
SWE,1,m,3,2,O,1,7,1761,31,O,49636,.,.,.,1
SWE,1,m,5,5,O,1,7,1761,31,O,102434,.,.,.,1
SWE,1,m,10,5,O,1,7,1761,31,O,96982,.,.,.,1
SWE,1,m,15,5,O,1,7,1761,31,O,78867,.,.,.,1
SWE,1,m,20,5,O,1,7,1761,31,O,70535,.,.,.,1
SWE,1,m,25,5,O,1,7,1761,31,O,67058,.,.,.,1
SWE,1,m,30,5,O,1,7,1761,31,O,65365,.,.,.,1
SWE,1,m,35,5,O,1,7,1761,31,O,58380,.,.,.,1
SWE,1,m,40,5,O,1,7,1761,31,O,51733,.,.,.,1
SWE,1,m,45,5,O,1,7,1761,31,O,42960,.,.,.,1
SWE,1,m,50,5,O,1,7,1761,31,O,36624,.,.,.,1
SWE,1,m,55,5,O,1,7,1761,31,O,30388,.,.,.,1
SWE,1,m,60,5,O,1,7,1761,31,O,26533,.,.,.,1
SWE,1,m,65,5,O,1,7,1761,31,O,17536,.,.,.,1
SWE,1,m,70,5,O,1,7,1761,31,O,13115,.,.,.,1
SWE,1,m,75,5,O,1,7,1761,31,O,7300,.,.,.,1
SWE,1,m,80,5,O,1,7,1761,31,O,3525,.,.,.,1
SWE,1,m,85,5,O,1,7,1761,31,O,1080,.,.,.,1
SWE,1,m,90,+,O,1,7,1761,31,O,359,.,.,.,1
SWE,1,f,0,1,O,1,7,1762,31,O,27412,.,.,.,1
SWE,1,f,1,2,O,1,7,1762,31,O,53377,.,.,.,1
SWE,1,f,3,2,O,1,7,1762,31,O,49247,.,.,.,1
SWE,1,f,5,5,O,1,7,1762,31,O,98157,.,.,.,1
SWE,1,f,10,5,O,1,7,1762,31,O,98404,.,.,.,1
SWE,1,f,15,5,O,1,7,1762,31,O,84928,.,.,.,1
SWE,1,f,20,5,O,1,7,1762,31,O,83585,.,.,.,1
SWE,1,f,25,5,O,1,7,1762,31,O,80796,.,.,.,1
SWE,1,f,30,5,O,1,7,1762,31,O,75844,.,.,.,1
SWE,1,f,35,5,O,1,7,1762,31,O,66414,.,.,.,1
SWE,1,f,40,5,O,1,7,1762,31,O,60610,.,.,.,1
SWE,1,f,45,5,O,1,7,1762,31,O,50100,.,.,.,1
SWE,1,f,50,5,O,1,7,1762,31,O,45256,.,.,.,1
SWE,1,f,55,5,O,1,7,1762,31,O,37841,.,.,.,1
SWE,1,f,60,5,O,1,7,1762,31,O,36178,.,.,.,1
SWE,1,f,65,5,O,1,7,1762,31,O,24715,.,.,.,1
SWE,1,f,70,5,O,1,7,1762,31,O,20201,.,.,.,1
SWE,1,f,75,5,O,1,7,1762,31,O,11345,.,.,.,1
SWE,1,f,80,5,O,1,7,1762,31,O,5874,.,.,.,1
SWE,1,f,85,5,O,1,7,1762,31,O,2128,.,.,.,1
SWE,1,f,90,+,O,1,7,1762,31,O,756,.,.,.,1
SWE,1,m,0,1,O,1,7,1762,31,O,27912,.,.,.,1
SWE,1,m,1,2,O,1,7,1762,31,O,52598,.,.,.,1
SWE,1,m,3,2,O,1,7,1762,31,O,48369,.,.,.,1
SWE,1,m,5,5,O,1,7,1762,31,O,101973,.,.,.,1
SWE,1,m,10,5,O,1,7,1762,31,O,98140,.,.,.,1
SWE,1,m,15,5,O,1,7,1762,31,O,81706,.,.,.,1
SWE,1,m,20,5,O,1,7,1762,31,O,71380,.,.,.,1
SWE,1,m,25,5,O,1,7,1762,31,O,67922,.,.,.,1
SWE,1,m,30,5,O,1,7,1762,31,O,66421,.,.,.,1
SWE,1,m,35,5,O,1,7,1762,31,O,59415,.,.,.,1
SWE,1,m,40,5,O,1,7,1762,31,O,53610,.,.,.,1
SWE,1,m,45,5,O,1,7,1762,31,O,43383,.,.,.,1
SWE,1,m,50,5,O,1,7,1762,31,O,37612,.,.,.,1
SWE,1,m,55,5,O,1,7,1762,31,O,30353,.,.,.,1
SWE,1,m,60,5,O,1,7,1762,31,O,27377,.,.,.,1
SWE,1,m,65,5,O,1,7,1762,31,O,17196,.,.,.,1
SWE,1,m,70,5,O,1,7,1762,31,O,12874,.,.,.,1
SWE,1,m,75,5,O,1,7,1762,31,O,7234,.,.,.,1
SWE,1,m,80,5,O,1,7,1762,31,O,3597,.,.,.,1
SWE,1,m,85,5,O,1,7,1762,31,O,1092,.,.,.,1
SWE,1,m,90,+,O,1,7,1762,31,O,363,.,.,.,1
SWE,1,f,0,1,O,1,7,1763,31,O,27289,.,.,.,1
SWE,1,f,1,2,O,1,7,1763,31,O,51967,.,.,.,1
SWE,1,f,3,2,O,1,7,1763,31,O,49824,.,.,.,1
SWE,1,f,5,5,O,1,7,1763,31,O,100169,.,.,.,1
SWE,1,f,10,5,O,1,7,1763,31,O,99911,.,.,.,1
SWE,1,f,15,5,O,1,7,1763,31,O,86377,.,.,.,1
SWE,1,f,20,5,O,1,7,1763,31,O,83345,.,.,.,1
SWE,1,f,25,5,O,1,7,1763,31,O,80307,.,.,.,1
SWE,1,f,30,5,O,1,7,1763,31,O,76208,.,.,.,1
SWE,1,f,35,5,O,1,7,1763,31,O,66402,.,.,.,1
SWE,1,f,40,5,O,1,7,1763,31,O,62156,.,.,.,1
SWE,1,f,45,5,O,1,7,1763,31,O,50017,.,.,.,1
SWE,1,f,50,5,O,1,7,1763,31,O,46361,.,.,.,1
SWE,1,f,55,5,O,1,7,1763,31,O,37498,.,.,.,1
SWE,1,f,60,5,O,1,7,1763,31,O,36539,.,.,.,1
SWE,1,f,65,5,O,1,7,1763,31,O,24081,.,.,.,1
SWE,1,f,70,5,O,1,7,1763,31,O,19380,.,.,.,1
SWE,1,f,75,5,O,1,7,1763,31,O,11125,.,.,.,1
SWE,1,f,80,5,O,1,7,1763,31,O,5902,.,.,.,1
SWE,1,f,85,5,O,1,7,1763,31,O,2137,.,.,.,1
SWE,1,f,90,+,O,1,7,1763,31,O,728,.,.,.,1
SWE,1,m,0,1,O,1,7,1763,31,O,27846,.,.,.,1
SWE,1,m,1,2,O,1,7,1763,31,O,51264,.,.,.,1
SWE,1,m,3,2,O,1,7,1763,31,O,49022,.,.,.,1
SWE,1,m,5,5,O,1,7,1763,31,O,101112,.,.,.,1
SWE,1,m,10,5,O,1,7,1763,31,O,98914,.,.,.,1
SWE,1,m,15,5,O,1,7,1763,31,O,84224,.,.,.,1
SWE,1,m,20,5,O,1,7,1763,31,O,71940,.,.,.,1
SWE,1,m,25,5,O,1,7,1763,31,O,68515,.,.,.,1
SWE,1,m,30,5,O,1,7,1763,31,O,67216,.,.,.,1
SWE,1,m,35,5,O,1,7,1763,31,O,60213,.,.,.,1
SWE,1,m,40,5,O,1,7,1763,31,O,55270,.,.,.,1
SWE,1,m,45,5,O,1,7,1763,31,O,43631,.,.,.,1
SWE,1,m,50,5,O,1,7,1763,31,O,38455,.,.,.,1
SWE,1,m,55,5,O,1,7,1763,31,O,30200,.,.,.,1
SWE,1,m,60,5,O,1,7,1763,31,O,28100,.,.,.,1
SWE,1,m,65,5,O,1,7,1763,31,O,16787,.,.,.,1
SWE,1,m,70,5,O,1,7,1763,31,O,12581,.,.,.,1
SWE,1,m,75,5,O,1,7,1763,31,O,7141,.,.,.,1
SWE,1,m,80,5,O,1,7,1763,31,O,3654,.,.,.,1
SWE,1,m,85,5,O,1,7,1763,31,O,1101,.,.,.,1
SWE,1,m,90,+,O,1,7,1763,31,O,367,.,.,.,1
SWE,1,f,0,1,O,1,7,1764,31,O,27005,.,.,.,1
SWE,1,f,1,2,O,1,7,1764,31,O,51508,.,.,.,1
SWE,1,f,3,2,O,1,7,1764,31,O,50337,.,.,.,1
SWE,1,f,5,5,O,1,7,1764,31,O,101113,.,.,.,1
SWE,1,f,10,5,O,1,7,1764,31,O,101172,.,.,.,1
SWE,1,f,15,5,O,1,7,1764,31,O,87697,.,.,.,1
SWE,1,f,20,5,O,1,7,1764,31,O,83619,.,.,.,1
SWE,1,f,25,5,O,1,7,1764,31,O,79614,.,.,.,1
SWE,1,f,30,5,O,1,7,1764,31,O,76458,.,.,.,1
SWE,1,f,35,5,O,1,7,1764,31,O,66749,.,.,.,1
SWE,1,f,40,5,O,1,7,1764,31,O,63100,.,.,.,1
SWE,1,f,45,5,O,1,7,1764,31,O,50496,.,.,.,1
SWE,1,f,50,5,O,1,7,1764,31,O,46894,.,.,.,1
SWE,1,f,55,5,O,1,7,1764,31,O,37552,.,.,.,1
SWE,1,f,60,5,O,1,7,1764,31,O,36352,.,.,.,1
SWE,1,f,65,5,O,1,7,1764,31,O,24392,.,.,.,1
SWE,1,f,70,5,O,1,7,1764,31,O,18752,.,.,.,1
SWE,1,f,75,5,O,1,7,1764,31,O,11042,.,.,.,1
SWE,1,f,80,5,O,1,7,1764,31,O,5912,.,.,.,1
SWE,1,f,85,5,O,1,7,1764,31,O,2147,.,.,.,1
SWE,1,f,90,+,O,1,7,1764,31,O,715,.,.,.,1
SWE,1,m,0,1,O,1,7,1764,31,O,27599,.,.,.,1
SWE,1,m,1,2,O,1,7,1764,31,O,50893,.,.,.,1
SWE,1,m,3,2,O,1,7,1764,31,O,49620,.,.,.,1
SWE,1,m,5,5,O,1,7,1764,31,O,100712,.,.,.,1
SWE,1,m,10,5,O,1,7,1764,31,O,99828,.,.,.,1
SWE,1,m,15,5,O,1,7,1764,31,O,86117,.,.,.,1
SWE,1,m,20,5,O,1,7,1764,31,O,72902,.,.,.,1
SWE,1,m,25,5,O,1,7,1764,31,O,68646,.,.,.,1
SWE,1,m,30,5,O,1,7,1764,31,O,67655,.,.,.,1
SWE,1,m,35,5,O,1,7,1764,31,O,60776,.,.,.,1
SWE,1,m,40,5,O,1,7,1764,31,O,56283,.,.,.,1
SWE,1,m,45,5,O,1,7,1764,31,O,44210,.,.,.,1
SWE,1,m,50,5,O,1,7,1764,31,O,38993,.,.,.,1
SWE,1,m,55,5,O,1,7,1764,31,O,30378,.,.,.,1
SWE,1,m,60,5,O,1,7,1764,31,O,28112,.,.,.,1
SWE,1,m,65,5,O,1,7,1764,31,O,17117,.,.,.,1
SWE,1,m,70,5,O,1,7,1764,31,O,12295,.,.,.,1
SWE,1,m,75,5,O,1,7,1764,31,O,7088,.,.,.,1
SWE,1,m,80,5,O,1,7,1764,31,O,3667,.,.,.,1
SWE,1,m,85,5,O,1,7,1764,31,O,1157,.,.,.,1
SWE,1,m,90,+,O,1,7,1764,31,O,370,.,.,.,1
SWE,1,f,0,1,O,1,7,1765,31,O,26369,.,.,.,1
SWE,1,f,1,2,O,1,7,1765,31,O,52739,.,.,.,1
SWE,1,f,3,2,O,1,7,1765,31,O,50197,.,.,.,1
SWE,1,f,5,5,O,1,7,1765,31,O,101019,.,.,.,1
SWE,1,f,10,5,O,1,7,1765,31,O,102214,.,.,.,1
SWE,1,f,15,5,O,1,7,1765,31,O,88914,.,.,.,1
SWE,1,f,20,5,O,1,7,1765,31,O,84432,.,.,.,1
SWE,1,f,25,5,O,1,7,1765,31,O,78737,.,.,.,1
SWE,1,f,30,5,O,1,7,1765,31,O,76614,.,.,.,1
SWE,1,f,35,5,O,1,7,1765,31,O,67475,.,.,.,1
SWE,1,f,40,5,O,1,7,1765,31,O,63463,.,.,.,1
SWE,1,f,45,5,O,1,7,1765,31,O,51551,.,.,.,1
SWE,1,f,50,5,O,1,7,1765,31,O,46827,.,.,.,1
SWE,1,f,55,5,O,1,7,1765,31,O,38023,.,.,.,1
SWE,1,f,60,5,O,1,7,1765,31,O,35651,.,.,.,1
SWE,1,f,65,5,O,1,7,1765,31,O,25649,.,.,.,1
SWE,1,f,70,5,O,1,7,1765,31,O,18334,.,.,.,1
SWE,1,f,75,5,O,1,7,1765,31,O,11098,.,.,.,1
SWE,1,f,80,5,O,1,7,1765,31,O,5908,.,.,.,1
SWE,1,f,85,5,O,1,7,1765,31,O,2158,.,.,.,1
SWE,1,f,90,+,O,1,7,1765,31,O,719,.,.,.,1
SWE,1,m,0,1,O,1,7,1765,31,O,26985,.,.,.,1
SWE,1,m,1,2,O,1,7,1765,31,O,52217,.,.,.,1
SWE,1,m,3,2,O,1,7,1765,31,O,49575,.,.,.,1
SWE,1,m,5,5,O,1,7,1765,31,O,100833,.,.,.,1
SWE,1,m,10,5,O,1,7,1765,31,O,100945,.,.,.,1
SWE,1,m,15,5,O,1,7,1765,31,O,87436,.,.,.,1
SWE,1,m,20,5,O,1,7,1765,31,O,74311,.,.,.,1
SWE,1,m,25,5,O,1,7,1765,31,O,68364,.,.,.,1
SWE,1,m,30,5,O,1,7,1765,31,O,67676,.,.,.,1
SWE,1,m,35,5,O,1,7,1765,31,O,61089,.,.,.,1
SWE,1,m,40,5,O,1,7,1765,31,O,56687,.,.,.,1
SWE,1,m,45,5,O,1,7,1765,31,O,45147,.,.,.,1
SWE,1,m,50,5,O,1,7,1765,31,O,39232,.,.,.,1
SWE,1,m,55,5,O,1,7,1765,31,O,30894,.,.,.,1
SWE,1,m,60,5,O,1,7,1765,31,O,27422,.,.,.,1
SWE,1,m,65,5,O,1,7,1765,31,O,18188,.,.,.,1
SWE,1,m,70,5,O,1,7,1765,31,O,12014,.,.,.,1
SWE,1,m,75,5,O,1,7,1765,31,O,7080,.,.,.,1
SWE,1,m,80,5,O,1,7,1765,31,O,3632,.,.,.,1
SWE,1,m,85,5,O,1,7,1765,31,O,1260,.,.,.,1
SWE,1,m,90,+,O,1,7,1765,31,O,372,.,.,.,1
SWE,1,f,0,1,O,1,7,1766,31,O,26039,.,.,.,1
SWE,1,f,1,2,O,1,7,1766,31,O,52147,.,.,.,1
SWE,1,f,3,2,O,1,7,1766,31,O,51718,.,.,.,1
SWE,1,f,5,5,O,1,7,1766,31,O,100998,.,.,.,1
SWE,1,f,10,5,O,1,7,1766,31,O,103333,.,.,.,1
SWE,1,f,15,5,O,1,7,1766,31,O,90192,.,.,.,1
SWE,1,f,20,5,O,1,7,1766,31,O,85308,.,.,.,1
SWE,1,f,25,5,O,1,7,1766,31,O,77992,.,.,.,1
SWE,1,f,30,5,O,1,7,1766,31,O,76827,.,.,.,1
SWE,1,f,35,5,O,1,7,1766,31,O,68252,.,.,.,1
SWE,1,f,40,5,O,1,7,1766,31,O,63872,.,.,.,1
SWE,1,f,45,5,O,1,7,1766,31,O,52645,.,.,.,1
SWE,1,f,50,5,O,1,7,1766,31,O,46777,.,.,.,1
SWE,1,f,55,5,O,1,7,1766,31,O,38529,.,.,.,1
SWE,1,f,60,5,O,1,7,1766,31,O,34970,.,.,.,1
SWE,1,f,65,5,O,1,7,1766,31,O,26939,.,.,.,1
SWE,1,f,70,5,O,1,7,1766,31,O,17932,.,.,.,1
SWE,1,f,75,5,O,1,7,1766,31,O,11165,.,.,.,1
SWE,1,f,80,5,O,1,7,1766,31,O,5909,.,.,.,1
SWE,1,f,85,5,O,1,7,1766,31,O,2171,.,.,.,1
SWE,1,f,90,+,O,1,7,1766,31,O,723,.,.,.,1
SWE,1,m,0,1,O,1,7,1766,31,O,26674,.,.,.,1
SWE,1,m,1,2,O,1,7,1766,31,O,51629,.,.,.,1
SWE,1,m,3,2,O,1,7,1766,31,O,51098,.,.,.,1
SWE,1,m,5,5,O,1,7,1766,31,O,101032,.,.,.,1
SWE,1,m,10,5,O,1,7,1766,31,O,102138,.,.,.,1
SWE,1,m,15,5,O,1,7,1766,31,O,88828,.,.,.,1
SWE,1,m,20,5,O,1,7,1766,31,O,75777,.,.,.,1
SWE,1,m,25,5,O,1,7,1766,31,O,68134,.,.,.,1
SWE,1,m,30,5,O,1,7,1766,31,O,67698,.,.,.,1
SWE,1,m,35,5,O,1,7,1766,31,O,61423,.,.,.,1
SWE,1,m,40,5,O,1,7,1766,31,O,57135,.,.,.,1
SWE,1,m,45,5,O,1,7,1766,31,O,46117,.,.,.,1
SWE,1,m,50,5,O,1,7,1766,31,O,39488,.,.,.,1
SWE,1,m,55,5,O,1,7,1766,31,O,31428,.,.,.,1
SWE,1,m,60,5,O,1,7,1766,31,O,26749,.,.,.,1
SWE,1,m,65,5,O,1,7,1766,31,O,19270,.,.,.,1
SWE,1,m,70,5,O,1,7,1766,31,O,11740,.,.,.,1
SWE,1,m,75,5,O,1,7,1766,31,O,7076,.,.,.,1
SWE,1,m,80,5,O,1,7,1766,31,O,3600,.,.,.,1
SWE,1,m,85,5,O,1,7,1766,31,O,1364,.,.,.,1
SWE,1,m,90,+,O,1,7,1766,31,O,376,.,.,.,1
SWE,1,f,0,1,O,1,7,1767,31,O,27178,.,.,.,1
SWE,1,f,1,2,O,1,7,1767,31,O,51697,.,.,.,1
SWE,1,f,3,2,O,1,7,1767,31,O,51999,.,.,.,1
SWE,1,f,5,5,O,1,7,1767,31,O,101329,.,.,.,1
SWE,1,f,10,5,O,1,7,1767,31,O,103664,.,.,.,1
SWE,1,f,15,5,O,1,7,1767,31,O,91650,.,.,.,1
SWE,1,f,20,5,O,1,7,1767,31,O,86352,.,.,.,1
SWE,1,f,25,5,O,1,7,1767,31,O,77594,.,.,.,1
SWE,1,f,30,5,O,1,7,1767,31,O,76706,.,.,.,1
SWE,1,f,35,5,O,1,7,1767,31,O,68990,.,.,.,1
SWE,1,f,40,5,O,1,7,1767,31,O,64300,.,.,.,1
SWE,1,f,45,5,O,1,7,1767,31,O,53875,.,.,.,1
SWE,1,f,50,5,O,1,7,1767,31,O,47205,.,.,.,1
SWE,1,f,55,5,O,1,7,1767,31,O,39185,.,.,.,1
SWE,1,f,60,5,O,1,7,1767,31,O,34826,.,.,.,1
SWE,1,f,65,5,O,1,7,1767,31,O,27777,.,.,.,1
SWE,1,f,70,5,O,1,7,1767,31,O,17847,.,.,.,1
SWE,1,f,75,5,O,1,7,1767,31,O,11108,.,.,.,1
SWE,1,f,80,5,O,1,7,1767,31,O,5919,.,.,.,1
SWE,1,f,85,5,O,1,7,1767,31,O,2188,.,.,.,1
SWE,1,f,90,+,O,1,7,1767,31,O,728,.,.,.,1
SWE,1,m,0,1,O,1,7,1767,31,O,27832,.,.,.,1
SWE,1,m,1,2,O,1,7,1767,31,O,51091,.,.,.,1
SWE,1,m,3,2,O,1,7,1767,31,O,51292,.,.,.,1
SWE,1,m,5,5,O,1,7,1767,31,O,101424,.,.,.,1
SWE,1,m,10,5,O,1,7,1767,31,O,102490,.,.,.,1
SWE,1,m,15,5,O,1,7,1767,31,O,90439,.,.,.,1
SWE,1,m,20,5,O,1,7,1767,31,O,77198,.,.,.,1
SWE,1,m,25,5,O,1,7,1767,31,O,68328,.,.,.,1
SWE,1,m,30,5,O,1,7,1767,31,O,67739,.,.,.,1
SWE,1,m,35,5,O,1,7,1767,31,O,62268,.,.,.,1
SWE,1,m,40,5,O,1,7,1767,31,O,57700,.,.,.,1
SWE,1,m,45,5,O,1,7,1767,31,O,47035,.,.,.,1
SWE,1,m,50,5,O,1,7,1767,31,O,39909,.,.,.,1
SWE,1,m,55,5,O,1,7,1767,31,O,31979,.,.,.,1
SWE,1,m,60,5,O,1,7,1767,31,O,26606,.,.,.,1
SWE,1,m,65,5,O,1,7,1767,31,O,19794,.,.,.,1
SWE,1,m,70,5,O,1,7,1767,31,O,11756,.,.,.,1
SWE,1,m,75,5,O,1,7,1767,31,O,7093,.,.,.,1
SWE,1,m,80,5,O,1,7,1767,31,O,3634,.,.,.,1
SWE,1,m,85,5,O,1,7,1767,31,O,1405,.,.,.,1
SWE,1,m,90,+,O,1,7,1767,31,O,395,.,.,.,1
SWE,1,f,0,1,O,1,7,1768,31,O,27666,.,.,.,1
SWE,1,f,1,2,O,1,7,1768,31,O,53053,.,.,.,1
SWE,1,f,3,2,O,1,7,1768,31,O,50961,.,.,.,1
SWE,1,f,5,5,O,1,7,1768,31,O,101697,.,.,.,1
SWE,1,f,10,5,O,1,7,1768,31,O,102888,.,.,.,1
SWE,1,f,15,5,O,1,7,1768,31,O,93012,.,.,.,1
SWE,1,f,20,5,O,1,7,1768,31,O,87296,.,.,.,1
SWE,1,f,25,5,O,1,7,1768,31,O,77221,.,.,.,1
SWE,1,f,30,5,O,1,7,1768,31,O,76012,.,.,.,1
SWE,1,f,35,5,O,1,7,1768,31,O,69478,.,.,.,1
SWE,1,f,40,5,O,1,7,1768,31,O,64550,.,.,.,1
SWE,1,f,45,5,O,1,7,1768,31,O,55078,.,.,.,1
SWE,1,f,50,5,O,1,7,1768,31,O,47948,.,.,.,1
SWE,1,f,55,5,O,1,7,1768,31,O,39878,.,.,.,1
SWE,1,f,60,5,O,1,7,1768,31,O,35107,.,.,.,1
SWE,1,f,65,5,O,1,7,1768,31,O,28085,.,.,.,1
SWE,1,f,70,5,O,1,7,1768,31,O,18025,.,.,.,1
SWE,1,f,75,5,O,1,7,1768,31,O,10895,.,.,.,1
SWE,1,f,80,5,O,1,7,1768,31,O,5919,.,.,.,1
SWE,1,f,85,5,O,1,7,1768,31,O,2201,.,.,.,1
SWE,1,f,90,+,O,1,7,1768,31,O,732,.,.,.,1
SWE,1,m,0,1,O,1,7,1768,31,O,28341,.,.,.,1
SWE,1,m,1,2,O,1,7,1768,31,O,52367,.,.,.,1
SWE,1,m,3,2,O,1,7,1768,31,O,50168,.,.,.,1
SWE,1,m,5,5,O,1,7,1768,31,O,101715,.,.,.,1
SWE,1,m,10,5,O,1,7,1768,31,O,101700,.,.,.,1
SWE,1,m,15,5,O,1,7,1768,31,O,91999,.,.,.,1
SWE,1,m,20,5,O,1,7,1768,31,O,78350,.,.,.,1
SWE,1,m,25,5,O,1,7,1768,31,O,68749,.,.,.,1
SWE,1,m,30,5,O,1,7,1768,31,O,67550,.,.,.,1
SWE,1,m,35,5,O,1,7,1768,31,O,63415,.,.,.,1
SWE,1,m,40,5,O,1,7,1768,31,O,58210,.,.,.,1
SWE,1,m,45,5,O,1,7,1768,31,O,47762,.,.,.,1
SWE,1,m,50,5,O,1,7,1768,31,O,40365,.,.,.,1
SWE,1,m,55,5,O,1,7,1768,31,O,32446,.,.,.,1
SWE,1,m,60,5,O,1,7,1768,31,O,26911,.,.,.,1
SWE,1,m,65,5,O,1,7,1768,31,O,19701,.,.,.,1
SWE,1,m,70,5,O,1,7,1768,31,O,12026,.,.,.,1
SWE,1,m,75,5,O,1,7,1768,31,O,7108,.,.,.,1
SWE,1,m,80,5,O,1,7,1768,31,O,3723,.,.,.,1
SWE,1,m,85,5,O,1,7,1768,31,O,1382,.,.,.,1
SWE,1,m,90,+,O,1,7,1768,31,O,429,.,.,.,1
SWE,1,f,0,1,O,1,7,1769,31,O,27214,.,.,.,1
SWE,1,f,1,2,O,1,7,1769,31,O,53113,.,.,.,1
SWE,1,f,3,2,O,1,7,1769,31,O,51922,.,.,.,1
SWE,1,f,5,5,O,1,7,1769,31,O,101864,.,.,.,1
SWE,1,f,10,5,O,1,7,1769,31,O,101911,.,.,.,1
SWE,1,f,15,5,O,1,7,1769,31,O,94190,.,.,.,1
SWE,1,f,20,5,O,1,7,1769,31,O,88068,.,.,.,1
SWE,1,f,25,5,O,1,7,1769,31,O,76696,.,.,.,1
SWE,1,f,30,5,O,1,7,1769,31,O,75169,.,.,.,1
SWE,1,f,35,5,O,1,7,1769,31,O,69828,.,.,.,1
SWE,1,f,40,5,O,1,7,1769,31,O,64672,.,.,.,1
SWE,1,f,45,5,O,1,7,1769,31,O,56173,.,.,.,1
SWE,1,f,50,5,O,1,7,1769,31,O,48595,.,.,.,1
SWE,1,f,55,5,O,1,7,1769,31,O,40493,.,.,.,1
